x,y,GoalProbabilityFor,GoalProbabilityAgainst,GoalProbabilityCombined
42,78,0.0124236110314311,0.0116264099599094,0.00679873774078082
42,80,0.0105841674923417,0.0102840745917296,0.0060607615708297
44,0,0.00489061386768211,0.0102171432306362,0.00349769056904683
44,2,0.00643553152331362,0.010659460238924,0.00431879506981384
44,4,0.00779936531292169,0.0104859791886268,0.00503516684633135
44,6,0.00856322543630139,0.01021725232813,0.00556068361268453
44,8,0.00860856537758037,0.0104033805001445,0.0059699663404482
44,10,0.00846232068880496,0.0111283844515783,0.00632385179480547
44,12,0.00893201512607525,0.0119409963697693,0.00665310854111915
44,14,0.0101576454855995,0.0122653009439277,0.00714064044568672
44,16,0.0116509931451357,0.0121757477762061,0.00786388155736787
44,18,0.0128521960695658,0.0123308316068499,0.00877141847819617
44,20,0.0132543925791736,0.0128695984539378,0.00952011652036164
44,22,0.0128838530470262,0.0134360488654067,0.00977692484048586
44,24,0.0126416690086032,0.0138155188796713,0.0101066702879156
44,26,0.0135843581778714,0.0138813215704272,0.0106327775499588
44,28,0.01573526917551,0.0134742310195811,0.0113786345556457
44,30,0.0178427337776273,0.0126801047136396,0.0120889889705449
44,32,0.0183744925484723,0.0120783996255597,0.0122261734143846
44,34,0.0166221238892995,0.0121315548780129,0.0113309454364344
44,36,0.013474507863534,0.012235869009255,0.0092584826079432
44,38,0.0107525798507295,0.0112826262655811,0.00722740759057623
44,40,0.00911437226117877,0.00958470498422992,0.0057817142994656
44,42,0.00811444828864035,0.00867860290484861,0.00507147141891843
44,44,0.0073975528935369,0.00899668058845295,0.00494579556557746
44,46,0.00708221496821381,0.00986192648055789,0.00517830344616147
44,48,0.00749444710216762,0.0109370146282071,0.00579973992410212
44,50,0.00875768480126893,0.0121724885203667,0.00682716981584204
44,52,0.0106595294150695,0.0132754716311675,0.0078990700869828
44,54,0.0125840666687197,0.0136541331849295,0.00865867765765424
44,56,0.013736580430101,0.0127291604288321,0.0087533919976334
44,58,0.0137621772005293,0.0106553080503461,0.00812392655605772
44,60,0.0129045649978229,0.00854753611763234,0.00723626495200706
44,62,0.0117992950990406,0.00738008264836741,0.00657323006635283
44,64,0.0112894192445576,0.00702150530954678,0.00614667015927014
44,66,0.0118442308147458,0.00671939565626567,0.00576788088199763
44,68,0.0132591558427449,0.00641003588739407,0.00562374717939329
44,70,0.0150961653798414,0.00678004016952288,0.00660673016595775
44,72,0.0166316652838802,0.00803345801164041,0.0070600911650811
44,74,0.0168676959290519,0.00946875304238735,0.00744381482831935
44,76,0.0155334941462801,0.0102229020809547,0.00794509712362259
44,78,0.0131955677932157,0.00987651311063724,0.00706743776761441
44,80,0.010557546925726,0.0085344926138743,0.00591962190983221
46,0,0.0051089834964242,0.00862958453828448,0.00341884993363121
46,2,0.00676949416289028,0.00941401255654627,0.00423024184917518
46,4,0.00824278628643583,0.009774286045954,0.00489851663914602
46,6,0.00902300240090829,0.0100082734924918,0.0052983632225544
46,8,0.00882485569594002,0.0104227129937471,0.00552582597032769
46,10,0.00804378685861691,0.011013077930012,0.00574188047563734
46,12,0.00765409634839239,0.0115709293730159,0.00603551292459948
46,14,0.00838159196769846,0.0119680145501686,0.00641755090420019
46,16,0.0101203922809832,0.012297029572382,0.00726366620181187
46,18,0.0120980239402706,0.0127004145995157,0.00835304984636664
46,20,0.0133823276695897,0.0131293714811596,0.00938449644867786
46,22,0.0136373552129114,0.0135699966069603,0.00999355712624867
46,24,0.0135243613757139,0.0140332722856886,0.0105659853546948
46,26,0.0140221587547203,0.0143113391245002,0.0112812084326443
46,28,0.0154407979363703,0.0140127896344504,0.0120376794034214
46,30,0.0170763705184084,0.0130313910926514,0.012587789280939
46,32,0.0175730233392114,0.0119604046699151,0.0124548051343522
46,34,0.015924600913782,0.0115303099507618,0.0112590837095877
46,36,0.0128642088888135,0.0113775793053705,0.00924290502614455
46,38,0.0103052134665253,0.01035262255863,0.0072111350496469
46,40,0.00905142974770723,0.00858730357038721,0.0059102912544058
46,42,0.00863692704524707,0.00758268120586081,0.00531458703655562
46,44,0.00849456594850837,0.00799370047386378,0.00530607611942614
46,46,0.00856499125441014,0.00937185860557307,0.00575677419874207
46,48,0.00920431273132958,0.0112655354880673,0.0066350457263336
46,50,0.010599108875708,0.0131969366903336,0.00777358405758175
46,52,0.0126105777901803,0.0144879794943655,0.00886109713690468
46,54,0.0147495092560851,0.014550530991693,0.0096184759259129
46,56,0.0161926870503944,0.0131293895097754,0.0097656619952905
46,58,0.0162866790642127,0.0106886347004456,0.00912566546510212
46,60,0.0151398701350286,0.00843679821041125,0.00811430518295882
46,62,0.0136557262649946,0.00739802829947771,0.00736295710789123
46,64,0.0128231781761321,0.00743649578562016,0.00696334172773601
46,66,0.0128203779947763,0.00758505404356983,0.0067212796312521
46,68,0.0132696246644694,0.00753818983260073,0.00662081469423706
46,70,0.0142140514618829,0.00777673348958565,0.00662949335459058
46,72,0.0155006350247865,0.0083839514582897,0.00732406403620008
46,74,0.016016696539673,0.00891203415361403,0.00718908473373672
46,76,0.0149561789139288,0.00891583022506945,0.00693329891694249
46,78,0.0126760267482496,0.00820448604538309,0.00661062240180998
46,80,0.00997276027850667,0.00690464374002774,0.0053420538996884
48,0,0.00475597545906598,0.00775085700572477,0.00446255200511398
48,2,0.00641009858470146,0.00881963578625659,0.0044290321138528
48,4,0.00800250003770034,0.00957381159460569,0.00466196989117409
48,6,0.00907336760272469,0.0101344085173294,0.00509082442914339
48,8,0.00922665177405329,0.0106415897034254,0.00538793539367581
48,10,0.00854234888146119,0.0110682415450112,0.00575421082925666
48,12,0.00779187250925226,0.0114520239230249,0.00614783372069253
48,14,0.00803167188601469,0.0120741018010663,0.00637680398438814
48,16,0.00964488633194034,0.0129278976933397,0.00720927775784121
48,18,0.011969013132879,0.0135627677593683,0.00839378296338544
48,20,0.0139306158394391,0.0137986340528711,0.00956538980111213
48,22,0.0149430074171922,0.013942438473104,0.0103993630540633
48,24,0.0152614356779203,0.0142425348223443,0.0111462059184274
48,26,0.0154964467992509,0.014536935297437,0.0120002835378292
48,28,0.0159926201400977,0.0144131301554326,0.0127825788921116
48,30,0.0165394308964247,0.0135781968592603,0.0131328045489922
48,32,0.0162965959269966,0.012338737946417,0.0126925188056568
48,34,0.0145119656287546,0.0114180456748897,0.0111958778878486
48,36,0.0119094554991472,0.0108387356092627,0.00910016598675504
48,38,0.0101000884243629,0.00985154299287262,0.00741733378302673
48,40,0.00969613439499495,0.00846986219487265,0.0065199193708403
48,42,0.0101759380344396,0.00775400452882078,0.00627035807140106
48,44,0.0107079863665639,0.0082690991824864,0.00652029565710622
48,46,0.0110441193867419,0.00980102870770597,0.00713902709076416
48,48,0.0116646561230928,0.0120066842018854,0.00800776359166703
48,50,0.0129098187404917,0.0141432856035941,0.00901508273955186
48,52,0.0147284345859331,0.0153141424711687,0.00989694737590207
48,54,0.0167625035330321,0.0150394983242511,0.0105346410853257
48,56,0.018227100531986,0.0133552811146107,0.0106249500120236
48,58,0.0182963926918068,0.0108767132932408,0.00999617723698257
48,60,0.0169481753640545,0.00873458502685013,0.00900833257740324
48,62,0.0152133173959808,0.00793588237121543,0.00829022264155651
48,64,0.0141472111844122,0.00849814675557811,0.00800941321192894
48,66,0.0136209405417218,0.00939773318679093,0.00790258979239326
48,68,0.0130053140638263,0.00990725847284489,0.00782841049177571
48,70,0.0125735494086685,0.0101539679087946,0.00759116076680687
48,72,0.0127696558150053,0.010141426301764,0.00720795221769055
48,74,0.0129974830779577,0.00968224290343707,0.00730009061790135
48,76,0.0124190283606468,0.00874640877882114,0.00656658594872671
48,78,0.0109393842865062,0.00745539361446568,0.00579039538468621
48,80,0.00896529370379667,0.0060296931601952,0.00493291602969583
50,0,0.00431674510991944,0.00761492572890378,0.00440792781249983
50,2,0.00597124848834807,0.00881863645732741,0.00454078239482571
50,4,0.00772437724168882,0.00976594399915257,0.00496390125892034
50,6,0.0092218184302011,0.0105391094124305,0.00556715662472392
50,8,0.0100243769671673,0.0112294660716483,0.00617990633545494
50,10,0.00989460697019875,0.0117814125029547,0.0068243447035464
50,12,0.00924973537759816,0.0122757051905062,0.00700253671039372
50,14,0.00915390669553909,0.0130514851991753,0.00720642784829971
50,16,0.0103341091997615,0.0139246482514422,0.00773512995801518
50,18,0.0124261918700683,0.0142292530381522,0.00872442963477257
50,20,0.0145185700815237,0.0139677860106684,0.00975940046699249
50,22,0.0160132835800826,0.0136919041004931,0.0106103586335484
50,24,0.0168490531126333,0.0137272431697832,0.0114058013853575
50,26,0.0171978526746025,0.0140479583134927,0.012328310997088
50,28,0.0172247275637664,0.0144227519661773,0.013195034995591
50,30,0.0169474441832353,0.0144161772770234,0.0136339398201088
50,32,0.0159302342878054,0.0137072782914294,0.0132009143009967
50,34,0.0137916002839816,0.0125474069709854,0.0116461637598239
50,36,0.0114040777699145,0.0113428994965689,0.00956529391665423
50,38,0.010110692949237,0.0102168545652515,0.00806958321151098
50,40,0.0103016386855599,0.00945236095210533,0.00752613860038204
50,42,0.0113570998500636,0.00942633913392745,0.00766707436578054
50,44,0.0123320948907144,0.0099935619694922,0.00812115632130769
50,46,0.0129534812152661,0.0109663301277859,0.00863718632278202
50,48,0.0136750329868715,0.0125019055824924,0.00926106152635362
50,50,0.014752169979035,0.0141564821241422,0.00999948772300459
50,52,0.0161654041752823,0.0149818666584711,0.0106830197900265
50,54,0.0177897046173001,0.0145089970069883,0.0112038012733573
50,56,0.0190573585190041,0.0129008187510808,0.0112990218258211
50,58,0.0191858793681208,0.0107754970924443,0.0107382967592379
50,60,0.0180093932847837,0.0090686665619538,0.00989080512906159
50,62,0.0163849204627201,0.00869323528375266,0.0093093346088369
50,64,0.0152357090304899,0.00994487400726025,0.00915548355295917
50,66,0.0143183885186642,0.0119647981851502,0.00918279845836482
50,68,0.0129605864846427,0.0135274230153779,0.00920851061250738
50,70,0.0114730301378069,0.0141305060448089,0.00895709499556669
50,72,0.0105146168512147,0.0136622249423506,0.00841768171128684
50,74,0.0100212523203277,0.0122191230658316,0.00786602485534113
50,76,0.00950566623886854,0.0102158477950997,0.00682201354493356
50,78,0.00866517169243855,0.00813318786189008,0.00570466433925387
50,80,0.0074885495230969,0.00631840230863609,0.00494694578076272
52,0,0.00431034218236722,0.00764976788463266,0.00447434359100789
52,2,0.00602977285148163,0.00886682426432094,0.00482626653643091
52,4,0.00796229087224217,0.00992318330415595,0.00574916698169929
52,6,0.00985092471260407,0.0109941789111402,0.00663389105208336
52,8,0.0112579691894154,0.012193495461299,0.00774856045068866
52,10,0.0117164652860109,0.0133342402114271,0.00873716444162873
52,12,0.0113072717997009,0.0142275292127005,0.00889117267883373
52,14,0.0109789943592258,0.0149437540369125,0.00876495429937428
52,16,0.0116340916006544,0.0152079350365305,0.00880912490523543
52,18,0.0131555709933676,0.0145998480329522,0.00926014669814202
52,20,0.0148461130687046,0.0135125043739983,0.00984120637346513
52,22,0.0162729310068315,0.0126711627627676,0.0104266346279638
52,24,0.0173304289419994,0.0124117186770679,0.0110580732491672
52,26,0.0179508167433139,0.0128487037848872,0.0118908159501775
52,28,0.0180930565221311,0.0139942760168233,0.0129297830022157
52,30,0.0177337584954853,0.015286622579577,0.0138429078246834
52,32,0.016430449111014,0.0155610449754761,0.0138397214681517
52,34,0.0139344284277493,0.0143574187796654,0.012352930716359
52,36,0.011373151933043,0.0124718707652974,0.0101631692951022
52,38,0.0100937055722162,0.0109660575552661,0.00858913908383401
52,40,0.0103655190491242,0.0105691193833245,0.00824933847176856
52,42,0.0114827317313274,0.011188292861821,0.00872759118754372
52,44,0.0125276209496003,0.011840750395957,0.00924869645265077
52,46,0.0133547618460336,0.0120620277230175,0.00957079787833928
52,48,0.0143826004512327,0.0124262397308177,0.00989041771896748
52,50,0.0155693126894397,0.0131720200743055,0.010455277133239
52,52,0.0166989602466447,0.013564546720082,0.0111187742162106
52,54,0.017845313161557,0.0130350425306771,0.0115997883547043
52,56,0.0188331646239995,0.011703121113326,0.0116823328452665
52,58,0.0191335733298686,0.0101166991362692,0.0111726879816252
52,60,0.0184758458246939,0.00904566709630217,0.0104723275350695
52,62,0.0172875328349541,0.00931824821799802,0.0100566392739501
52,64,0.016142354046017,0.0114240389877107,0.010083014434631
52,66,0.0149155127000196,0.0146988926870855,0.0103534642965517
52,68,0.0132284330272792,0.0175205279600244,0.0106649343232134
52,70,0.0113392757654692,0.0187658750637293,0.0106327279186646
52,72,0.00971266256110388,0.0180779228608408,0.00996915343541334
52,74,0.00850039143747514,0.0157831165717468,0.00881395870614616
52,76,0.00759910452584575,0.012766407304282,0.00743014945832259
52,78,0.00680570160900547,0.00985976615454882,0.00595223286399559
52,80,0.00595239140497703,0.00749070975931677,0.00475750449536791
54,0,0.00488313023559426,0.00756652063033735,0.00421464436695572
54,2,0.00670377374508045,0.0087215329857242,0.00509263126928774
54,4,0.00875646807234653,0.00988872347588962,0.00644059218251086
54,6,0.0108736298075738,0.0114211571556145,0.00792535133992411
54,8,0.0126510291693149,0.0134640824196928,0.0095169775187381
54,10,0.0134973879511275,0.0155523241910523,0.010773233091939
54,12,0.01324941221391,0.0169544582293938,0.0110279101916803
54,14,0.0127530156361395,0.0173444644276214,0.0107358326364259
54,16,0.0130088252297166,0.0165768060523746,0.0103657943066413
54,18,0.0139612115438704,0.0147702750970584,0.0101041376910509
54,20,0.0149758245734063,0.0127608156476912,0.00999682121175838
54,22,0.0158215283119624,0.011386360193304,0.0100481659317599
54,24,0.016617483119967,0.0109252007430673,0.0103244593798413
54,26,0.0173502361315157,0.0115200035957618,0.0109044768225372
54,28,0.0179076793057237,0.0133103566905089,0.0120646365608643
54,30,0.0180409014667892,0.0156010136822899,0.0134928217007808
54,32,0.0169279699769195,0.0165501861749873,0.0139670483659015
54,34,0.0142751203004469,0.015270336917226,0.0126333890160774
54,36,0.0115182301205084,0.0129134290287428,0.0103546584470977
54,38,0.0101772741558454,0.011110887744864,0.00875439461117709
54,40,0.0104926201909339,0.0109256221142721,0.00857829294290287
54,42,0.0116138839187924,0.0120376528898196,0.00930933045690398
54,44,0.0125942943964405,0.0129360299996059,0.00995929735681706
54,46,0.0133509868161801,0.0127985917305836,0.0101426395741311
54,48,0.0144574973431164,0.0122794220333695,0.0102146218290933
54,50,0.0158283264132143,0.0121495152464585,0.0106013271074178
54,52,0.0168922921919711,0.012093355408219,0.0112597726925483
54,54,0.0176601569948645,0.0115087591329755,0.0117184938971673
54,56,0.0183509712240006,0.010404283565998,0.0117088103147665
54,58,0.0188127080381009,0.00926998560558495,0.0112516062507443
54,60,0.0187349142588582,0.00880438653741905,0.0107024975459143
54,62,0.0180297586872177,0.00978803649686152,0.0105076289452036
54,64,0.0168132395553574,0.0127236217226851,0.0107937274577606
54,66,0.0152005752225048,0.0169184506205394,0.011353225451395
54,68,0.0133637541088785,0.0206242941556902,0.0119856617579209
54,70,0.0115333581386177,0.0224648071914712,0.0121125290768832
54,72,0.00978140929316452,0.02178417519439,0.0113219833864857
54,74,0.00818658814648059,0.018940197023025,0.00974332197318084
54,76,0.00688297456624896,0.0152033450433415,0.00785758018650546
54,78,0.00586324380390592,0.0116966693163701,0.00610992016095873
54,80,0.00500095933444993,0.00886473580523908,0.00473942570475042
56,0,0.00600814809245896,0.00726133136336324,0.0041855564069301
56,2,0.00790129282437389,0.00828486761855847,0.00559121221811451
56,4,0.00993715352999572,0.00953132095398726,0.00705554018444488
56,6,0.0120191341146535,0.0115343265111146,0.00888202693026569
56,8,0.0138160259478309,0.014459232829545,0.010799779736617
56,10,0.0147324158316353,0.0175088187598039,0.0124243892775996
56,12,0.0145120419883644,0.0193872005908394,0.013035402753669
56,14,0.0139461076731382,0.0193666911863508,0.0128434704473832
56,16,0.0140462199945564,0.0175330273951062,0.0121955579930374
56,18,0.0146501766215162,0.01468115619542,0.011259762773662
56,20,0.0150352634554822,0.0121060413960569,0.0104172815313937
56,22,0.0151325045851262,0.0105866638556616,0.00995912091322259
56,24,0.0153836341570989,0.0101594394952518,0.00987097719782344
56,26,0.0160333257005507,0.010812478642255,0.0101930519863107
56,28,0.0170280336532437,0.0126743729866883,0.011288027082674
56,30,0.0178545787414537,0.0150627675384176,0.0128144887532428
56,32,0.0171980103120923,0.0160410559783365,0.0134396846745822
56,34,0.0146583639017183,0.01469144988419,0.012246255023079
56,36,0.0118763789790887,0.0122216798246598,0.0101359450588162
56,38,0.0105821934890802,0.0104070739164343,0.00870723293172983
56,40,0.0110029027288549,0.0104632108089602,0.00872465773796441
56,42,0.0121989630634459,0.0120342969135183,0.00966891150894104
56,44,0.0131642954972602,0.0133789434259537,0.0104667641564126
56,46,0.0138034946507337,0.0134001155730463,0.0106710807775382
56,48,0.014820592079327,0.0126195258126497,0.0106219682787244
56,50,0.0162658810482702,0.0119935993915582,0.0108028170666577
56,52,0.0173018609492457,0.011592201300015,0.01132070951829
56,54,0.0177414031665629,0.0109179751092461,0.0117090657445139
56,56,0.0181155629723217,0.00992411840497258,0.0116580900993021
56,58,0.0186802568449781,0.00907759994547452,0.0112690347537153
56,60,0.0191091434800133,0.0090535590061171,0.0109610733194364
56,62,0.0187902132729136,0.0105624663118413,0.011103438766364
56,64,0.0173749264729054,0.0139245872497081,0.0115901265945643
56,66,0.015216587014242,0.0183226462956148,0.0121644266376161
56,68,0.0131461441609151,0.0222335623917799,0.0128223675419611
56,70,0.0114959781130382,0.0244235906870597,0.0130141224548558
56,72,0.00997685605930727,0.0239515328897862,0.0121907318902638
56,74,0.00843276268452548,0.0209849077262176,0.0105067623116196
56,76,0.00703890454724005,0.0169903367804909,0.00850638707576869
56,78,0.0059317881168318,0.0132636102884336,0.00668347498648802
56,80,0.00506427069996333,0.0102177530334119,0.00524917028149888
58,0,0.00812780615973057,0.00643018409912964,0.00418825948511671
58,2,0.0100568591965111,0.00727309590012776,0.0056445867506827
58,4,0.0118491181643056,0.00847715416187726,0.00727263200437665
58,6,0.0134423710961522,0.0106794219362285,0.00922169714970752
58,8,0.0146609207734848,0.0140644418311127,0.0113331106647153
58,10,0.0151222121555754,0.0177373283768931,0.0132351182698552
58,12,0.0147339696851439,0.0201264992992622,0.0143593441845214
58,14,0.0142793832454499,0.0201558276599014,0.0145033805342021
58,16,0.0145706986717579,0.0178826322323309,0.0138035945130617
58,18,0.0152164145899845,0.0146709966675605,0.0125398937095653
58,20,0.0153991065735476,0.012260501015559,0.0114141671146039
58,22,0.0150810123833906,0.0112132132109563,0.0107329500587001
58,24,0.0149007986289516,0.0110810418324527,0.0103965300738868
58,26,0.0153730186438657,0.0115403979068278,0.0104799277403224
58,28,0.0165864605734896,0.0127142995798352,0.0112767097954245
58,30,0.0178871001836589,0.0142920275240646,0.0124510356150444
58,32,0.0177043408120959,0.01486649539218,0.0128251876763598
58,34,0.0155055950946566,0.013602426164299,0.0117590018254705
58,36,0.0128479931861705,0.0113307893274657,0.00999128374404665
58,38,0.0115228196379403,0.00961009165926409,0.00882168854884501
58,40,0.0118055978259818,0.00968985328780474,0.00892044076546368
58,42,0.0128629883981604,0.0114125663242841,0.0098269691062768
58,44,0.0138187798415199,0.0132197148831295,0.0106739913552185
58,46,0.0144998509364902,0.0138755743464202,0.0110543966981312
58,48,0.0155188102079537,0.0135892330032649,0.0111976115700333
58,50,0.0169395877779762,0.0131773990816155,0.0114220242990091
58,52,0.0177880507334763,0.0128261544560849,0.0118115775209915
58,54,0.0177926784915378,0.0121891522853664,0.0120956724120711
58,56,0.0178363679687754,0.0113033660438946,0.0120423985209812
58,58,0.0185248323101645,0.0106740024131242,0.0118252398305009
58,60,0.0193954663570126,0.0109070955144651,0.0118649405929726
58,62,0.0193554852670304,0.0124366300240581,0.012280907311307
58,64,0.0177843657373496,0.0152670678050388,0.0126520201867833
58,66,0.0152287267970062,0.0187332162308525,0.0127658137939407
58,68,0.012930772521525,0.0220532507263238,0.0130520665498116
58,70,0.0114585898490797,0.0243624224937967,0.0132658249367219
58,72,0.0103655078592367,0.0243985728033465,0.0127233941251846
58,74,0.00923361259134089,0.0219573485707897,0.0113999361404145
58,76,0.00813297912782858,0.0184085795464686,0.00979061836844601
58,78,0.00725390055406054,0.015022938955276,0.00827893688958706
58,80,0.00660208813392634,0.0121177560729109,0.00697015926525256
60,0,0.0115340908740704,0.00507754586115618,0.00457254470248766
60,2,0.0134260567766747,0.0057417952997674,0.00592060872821223
60,4,0.014717029912129,0.00678964265129379,0.00742079401554438
60,6,0.0153028485244412,0.00878726648353446,0.00913773029149457
60,8,0.0152679278443454,0.0119724259122136,0.0110586293519887
60,10,0.014759514970734,0.0157173176805253,0.0129404905621438
60,12,0.0140996460381521,0.018679271860892,0.0143179613313027
60,14,0.0140131492262121,0.0195917484791005,0.014902387876236
60,16,0.0149199884720222,0.018096940663318,0.0146474073297516
60,18,0.016195594004789,0.0155523154054721,0.0139052513334949
60,20,0.0169460104955854,0.0140080483712293,0.013349946702323
60,22,0.0169873032281899,0.0138827564499744,0.013060188102666
60,24,0.0168361260532145,0.0142068907206863,0.0127093276240609
60,26,0.0170363381170023,0.0143302994690615,0.0123239868000734
60,28,0.0178321192526298,0.0145075810113192,0.0124055318768823
60,30,0.0188850006383037,0.0150757806735342,0.0128611727819821
60,32,0.0189451816075012,0.0153564051188855,0.0128572685990202
60,34,0.0172788466732692,0.0144068361304265,0.0120151423141293
60,36,0.0148669397759997,0.0123463938218655,0.0106311473412519
60,38,0.0132472816266617,0.0102874179602037,0.00955863785952699
60,40,0.0128813138660285,0.00960503237708036,0.0093368465746422
60,42,0.0132904915285035,0.010680909796307,0.0097903215772995
60,44,0.0139036169342328,0.0125134260976902,0.0104182477106606
60,46,0.0145788916768174,0.013916237447158,0.0109321238655131
60,48,0.0156493267496406,0.0147395574770464,0.0115189299238739
60,50,0.0169559861968524,0.0153958455639759,0.012199720200236
60,52,0.0174869846079369,0.0157992749611715,0.0128092159808731
60,54,0.0171087424501315,0.0155756424062231,0.0131257309618876
60,56,0.0169859318056686,0.014958489666406,0.0131489269939687
60,58,0.0178105940914483,0.0145600190596193,0.0131532346201901
60,60,0.018833960340174,0.0147858843960765,0.0135889852252807
60,62,0.018813808104374,0.0155994556521424,0.0139856049458767
60,64,0.0174048085850799,0.0166855069778969,0.0137141594539654
60,66,0.0152632583780881,0.0179763522165317,0.0130330443534062
60,68,0.0134037625763737,0.0198126982430283,0.0129337827150281
60,70,0.012385250387028,0.0218276925968835,0.013388405612207
60,72,0.0118182066421253,0.0225449966433833,0.0134595162919106
60,74,0.0111414498909848,0.0212959526882657,0.0127772030840354
60,76,0.0103812468234667,0.0190075739946631,0.0117200131951688
60,78,0.00984138822093012,0.0166439425097273,0.0107481058887805
60,80,0.00961047532205863,0.0143702513832456,0.00986472499927702
62,0,0.0147317703030791,0.00432774412149682,0.00546757364869934
62,2,0.0165543440962251,0.00493645830101323,0.00681157138083247
62,4,0.0174060114161973,0.00587177844650207,0.00819233611946515
62,6,0.017161513268467,0.00754381821909601,0.00959625906583765
62,8,0.0161659562643402,0.0101716023738023,0.0110941216319633
62,10,0.0150322234002715,0.0134279921060746,0.0126101620249697
62,12,0.0142680576040972,0.0164580543107955,0.01382654753698
62,14,0.0143639998739916,0.0182147083135782,0.0144764476370433
62,16,0.0156419429265846,0.0180331662688833,0.0147373536607952
62,18,0.0175314797839805,0.0167823592576103,0.0149084616706372
62,20,0.0190399328737553,0.0163510692598361,0.0153673801263516
62,22,0.0197829702307327,0.0170949650351628,0.0158542913425778
62,24,0.0200491556448498,0.0178681773933971,0.0157272525174378
62,26,0.0200882399078719,0.0179751227159414,0.0148925500582671
62,28,0.0200483728216426,0.017879188867922,0.0139758077755949
62,30,0.02021326102242,0.0183139838959912,0.0135599830532984
62,32,0.0202228825996824,0.0188532626605224,0.0133947625581053
62,34,0.019257242384638,0.0182798238568906,0.0129965921117144
62,36,0.0173951297148966,0.0161317615255698,0.0121190883939941
62,38,0.0155457148098343,0.013141811112582,0.0110313584650828
62,40,0.0143006658137324,0.010943416598265,0.0101692224265167
62,42,0.0136374277089409,0.0106615644344616,0.0098393444715689
62,44,0.0133761162642371,0.0118906638552809,0.00996072433838698
62,46,0.0136148724517101,0.0135560667881819,0.0103575464518635
62,48,0.014578129380382,0.0152632429164144,0.0112012699902238
62,50,0.0158413550011319,0.0170348735827964,0.0123961256471192
62,52,0.0163343980160948,0.0183478872445721,0.0133538489962547
62,54,0.0160046913389011,0.0187011494797927,0.013802582661198
62,56,0.0160107173003277,0.0184582438870405,0.0139063782634101
62,58,0.016820325925425,0.0182517790126808,0.0141123814819959
62,60,0.0174918917474745,0.0182733113336684,0.0148997161414162
62,62,0.0171776798024445,0.0181564819528305,0.0149187384394979
62,64,0.0161755304265724,0.0174600497582887,0.0138877379008295
62,66,0.0151269153568765,0.016589749783214,0.0127116995855541
62,68,0.0144418543602446,0.016717364130052,0.0126344846246449
62,70,0.0142939738603593,0.0180207289929834,0.013523247198647
62,72,0.0142245996402179,0.0190657701780782,0.014105623422083
62,74,0.0137111749034127,0.0188975727550994,0.0138428597763719
62,76,0.0129661597875045,0.0179440707519376,0.0132508694289654
62,78,0.012502977318067,0.0167567206417381,0.0127566257677376
62,80,0.0125766103507718,0.01537216418527,0.012458993770702
64,0,0.0170403705593286,0.00486679372835909,0.00681734566262075
64,2,0.0187829611414221,0.00552083900745673,0.0082396269996845
64,4,0.0194811979009472,0.00644661502171983,0.00965896498823149
64,6,0.0191138833376799,0.00792105802573287,0.0110048966638953
64,8,0.0182194491691019,0.0100376458891581,0.0122592282429825
64,10,0.01740283184937,0.0125088650393704,0.0133715398630674
64,12,0.0166962319677268,0.0148347619048621,0.0141066348561231
64,14,0.0162035447860805,0.0164674242005061,0.0143502783860297
64,16,0.0167258305077732,0.0169603361560028,0.0145000031363512
64,18,0.0183032666348153,0.0168067120491554,0.0150392423441077
64,20,0.019902651104856,0.0173133531802315,0.0160675573369216
64,22,0.0209270838187525,0.0186214708896514,0.017030965568104
64,24,0.0214575860538122,0.0197448819865291,0.0171354027892127
64,26,0.0214642244321358,0.0202563317267968,0.0163063419313235
64,28,0.020881662463591,0.0207860908483409,0.0150422054604051
64,30,0.0203213655509476,0.0219983516649013,0.0141660038843209
64,32,0.0202979072721384,0.023227339715267,0.0140316228069585
64,34,0.0201325666790034,0.0229884196216123,0.0141489816086388
64,36,0.0192101859965107,0.0206190342661476,0.0138394267657731
64,38,0.0176685521998881,0.0167264084990364,0.0128750349982949
64,40,0.015906436393052,0.0131312785387124,0.0114727919584317
64,42,0.0141980057835619,0.0115867078805291,0.0103141800282393
64,44,0.0128394071750365,0.0120448467346816,0.00980517653787857
64,46,0.0123503687450451,0.0134495659874834,0.00995416039134488
64,48,0.0131118917220952,0.0153040465271479,0.0107544549158395
64,50,0.0145716268924675,0.0173980536399244,0.0120467807010083
64,52,0.0153804067771368,0.0189870670793517,0.0130892887596191
64,54,0.0153107524662932,0.0196354943591501,0.0135735148577149
64,56,0.0153634459721114,0.0197165670693476,0.013733782293023
64,58,0.0158774678892769,0.0196908399366938,0.0147033787738152
64,60,0.0160514773240451,0.0195741955898603,0.0149578379802997
64,62,0.0155205487493869,0.0189231767586674,0.0145261052035654
64,64,0.0149963725685426,0.017333949478646,0.0131528335654189
64,66,0.0149918152944437,0.0153791987799531,0.0119200954984843
64,68,0.0154568648855141,0.0145118939112156,0.0120041694424359
64,70,0.0161633632074821,0.015184914275851,0.013127611358267
64,72,0.0164812689138237,0.0161618601175632,0.0139791480979037
64,74,0.0159657239117013,0.016489776598442,0.0139855627283584
64,76,0.0149938833944337,0.0163313654850085,0.0136866948835207
64,78,0.0142647291282656,0.0159891417594295,0.0135507038546216
64,80,0.0142035326319066,0.0153983239287535,0.0136932583733111
66,0,0.0192506277313587,0.0063681483338142,0.00874453889662436
