Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
31,0.331770480541983,1,0.000658934966299569,0.00198611692403473,0.000658934966299569,50,86,Shot
26,0.262772285972823,1,0.00346554381404458,0.0131883916190576,0.00346554381404458,52,86,Shot
19,0.413947550301323,1,0.00670510760594783,0.0161979642132608,0.00670510760594783,54,86,Shot
15,0.638473714053293,1,0.00477249660484351,0.00747485213533029,0.00477249660484351,56,86,Shot
12,0.542082694843526,1,0.00124965756429259,0.00230528953641161,0.00124965756429259,58,86,Shot
11,0.19213037197186,1,0.000120376561765175,0.000626535828405131,0.000120376561765175,60,86,Shot
6,0.0262411977471228,0,0,0,0,62,86,Shot
4,0.00130878406415453,0,0,0,0,64,86,Shot
3,0.00155279259567281,0,0,0,0,18,88,Shot
4,0.0290064806997747,0,0,0,0,20,88,Shot
8,0.203280947989156,0,0,0,0,22,88,Shot
15,0.550552924685601,0,0,0,0,24,88,Shot
19,0.684955162115878,0,0,0,0,26,88,Shot
24,0.704530148863692,1,0.0000892485205631984,0.000126678071487989,0.0000892485205631984,28,88,Shot
32,0.915763524952001,1,0.000469385712048871,0.000512562139962359,0.000469385712048871,30,88,Shot
40,1.1592399782734,1,0.000908163877549995,0.00078341317981686,0.000908163877549995,32,88,Shot
40,1.34266080809054,1,0.000646404096245103,0.000481435141586044,0.000646404096245103,34,88,Shot
43,1.3923051696481,2,0.000375453632616616,0.000269663318646953,0.000375453632616616,36,88,Shot
41,1.39799452680451,1,0.00132454574304311,0.000947461322377786,0.00132454574304311,38,88,Shot
44,1.26358830143924,1,0.00313011443697482,0.00247716319738762,0.00313011443697482,40,88,Shot
43,1.01355825580297,1,0.00272119076352475,0.0026847896980218,0.00272119076352475,42,88,Shot
40,0.964249850332078,1,0.000870288568166047,0.000902555046149427,0.000870288568166047,44,88,Shot
32,1.1070681237081,1,0.000102393664871225,0.0000924908437687288,0.000102393664871225,46,88,Shot
30,1.0024204969672,1,0.000376389625237228,0.000375480775159713,0.000376389625237228,48,88,Shot
36,0.574414774222771,1,0.00538097489613433,0.00936775155794908,0.00538097489613433,50,88,Shot
31,0.355551015949953,1,0.0283002196249358,0.0795953839404001,0.0283002196249358,52,88,Shot
29,0.538423381583268,1,0.0547550479922197,0.101695152671879,0.0547550479922197,54,88,Shot
21,0.816167386457547,1,0.0389730181823044,0.04775125645667,0.0389730181823044,56,88,Shot
16,0.667925311381874,1,0.0102049160025387,0.0152785286448057,0.0102049160025387,58,88,Shot
14,0.235786683426115,1,0.000983015456865117,0.00416908810362545,0.000983015456865117,60,88,Shot
